header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
van Haersma de Withstraat 11,3881 BW Putten        ,https://www.funda.nl/en/koop/putten/huis-88972267-van-haersma-de-withstraat-11/?navigateSource=resultlist,20220130_154304,"€ 950,000 kosten koper","€ 4,703    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (202 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1974,Gable roof covered with roof tiles,Living area202 m²Other space inside the building52 m²Exterior space attached to the building2 m²External storage space12 m²,202 m²,52 m²,2 m²,12 m²,"1,094 m²",932 m³,6 rooms (5 bedrooms),2 bathrooms,2 showers and 2 toilets,2 stories,"Outdoor awning, optical fibre, flue and TV via cable",C        What does this mean?,Mostly double glazed,"CH boiler, gas heater and partial floor heating",CH boiler,"Nefit (gas-fired combination boiler from 2010, in ownership)",1.094 m²,In center and in residential district,"Back garden, surrounded by garden, front garden and side garden",456 m² (19 meter deep and 24 meter broad),Located at the south accessible via the rear,Attached brick garage,3 cars,Electricity and running water,Parking on private property,no
