header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schoutstraat 41,5663 GG Geldrop        ,https://www.funda.nl/en/koop/geldrop/appartement-42685265-schoutstraat-41/?navigateSource=resultlist,20220130_133721,"€ 239,000 kosten koper","€ 3,734    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 137.00 per month,Apartment with shared street entrance (apartment),Resale property,1980,Flat roof covered with asphalt roofing,Living area64 m²Exterior space attached to the building7 m²External storage space9 m²,64 m²,7 m²,9 m²,219 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2007, in ownership)",Full ownership,Alongside park and in residential district,Built-in,Public parking,Yes,Yes,Yes (€ 137.00 per month),Yes,Yes,Yes,no
