header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,Consulting rooms,error
Sloterweg 294,1171 VH Badhoevedorp        ,https://www.funda.nl/en/koop/badhoevedorp/huis-88899802-sloterweg-294/?navigateSource=resultlist,20220129_191219,"€ 1,885,000 kosten koper","€ 4,054    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,885,000) is calculated by dividing the asking price of the home by the living area (465 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 1,985,000 kosten koper",4 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1984,Double occupancy possible,Combination roof covered with asphalt roofing and roof tiles,Living area465 m²Other space inside the building35 m²Exterior space attached to the building29 m²External storage space84 m²,465 m²,35 m²,29 m²,84 m²,"2,390 m²","1,460 m³",11 rooms (10 bedrooms),2 bathrooms and 2 separate toilets,2 showers and toilet,3 stories,"Alarm installation, flue, sliding door and TV via cable",C        What does this mean?,2.390 m²,Full ownership,"Alongside a quiet road, freestanding location and unobstructed surrounding view",Back garden and surrounded by garden,"Built-in, parking place and detached brick garage",11 cars,"Electrical door, electricity and running water",Completely insulated,Parking on private property,        Not yet present but possible (built-in)    ,no
