header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Draaiweg 97,3515 EK Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42581669-draaiweg-97/?navigateSource=resultlist,20220131_164714,"€ 795,000 kosten koper","€ 4,818    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, row house",Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area165 m²Exterior space attached to the building18 m²,165 m²,18 m²,93 m²,547 m³,5 rooms (4 bedrooms),3 bathrooms,"Bath, 2 showers and 3 toilets",3 stories,"Mechanical ventilation, flue and TV via cable",B        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler and electrical boiler,"Remeha Avanta (gas-fired combination boiler from 2005, in ownership)",93 m²,Full ownership,In center and in residential district,Back garden and sun terrace,"19 m² (5,33 meter deep and 3,5 meter broad)",Located at the south,Roof terrace present,Paid parking,no
