header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 65 -7,2594 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42590452-bezuidenhoutseweg-65-7/?navigateSource=resultlist,20220131_225259,"€ 595,000 kosten koper","€ 5,360    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 282.45 per month,Upstairs apartment (apartment),Resale property,2011,Flat roof covered with asphalt roofing,Living area111 m²Exterior space attached to the building22 m²External storage space20 m²,111 m²,22 m²,20 m²,436 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,"Elevator, mechanical ventilation and sliding door",A+        What does this mean?,Double glazing,"District heating, complete floor heating and heat recovery unit",District heating,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,Sheltered location and in center,Sun terrace,"22 m² (3,7 meter deep and 6 meter broad)",Located at the southeast,Roof terrace present,Built-in,Electricity,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 282.45 per month),Yes,Yes,Yes,no
