header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oppenheimplein 1 h,3551 BN Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42650063-oppenheimplein-1-h/?navigateSource=resultlist,20220131_155212,"€ 589,000 kosten koper","€ 4,908    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 243.00 per month,Penthouse (apartment),Resale property,1999,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area120 m²Exterior space attached to the building46 m²,120 m²,46 m²,392 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,"Outdoor awning, mechanical ventilation and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Roof terrace present and balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 243.00 per month),Yes,Yes,Yes,no
