header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Speijkstraat 155 H,1057 GX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670714-van-speijkstraat-155-h/?navigateSource=resultlist,20220130_192303,"€ 985,000 kosten koper","€ 6,611    The asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 186.60 per month,Ground-floor apartment (apartment),Resale property,1924,Living area149 m²Exterior space attached to the building87 m²External storage space4 m²,149 m²,87 m²,4 m²,325 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Double glazing and floor insulation,CH boiler and wood heater,CH boiler,"Gas-fired combination boiler from 2013, in ownership",Long-term lease,Paid until 31-12-2054,Back garden,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 186.60 per month),Yes,Yes,Yes,no
