header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 65 - 37,2594 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42674640-bezuidenhoutseweg-65-37/?navigateSource=resultlist,20220131_194006,"€ 535,000 kosten koper","€ 5,095    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 277.00 per month,Mezzanine (apartment),Resale property,2012,Living area105 m²Exterior space attached to the building11 m²,105 m²,11 m²,423 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,9th floor,Elevator and mechanical ventilation,A+        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,In center,Balcony present,Built-in,Electricity,"Built-in, underground parking and parking place",1 car,Electrical door and electricity,Paid parking and parking garage,Yes,Yes,Yes (€ 277.00 per month),Yes,Yes,Yes,no
