header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hertzogstraat 36,1782 RP Den Helder        ,https://www.funda.nl/en/koop/den-helder/huis-42519204-hertzogstraat-36/?navigateSource=resultlist,20220129_035248,"€ 189,500 kosten koper","€ 2,060    The asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1920,Combination roof covered with roof tiles,Living area92 m²Other space inside the building10 m²External storage space7 m²,92 m²,10 m²,7 m²,110 m²,368 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,TV via cable and solar panels,E        What does this mean?,Roof insulation and double glazing,CH boiler and gas heater,CH boiler and electrical boiler,"Nefit Smartline (gas-fired combination boiler from 2004, in ownership)",110 m²,Full ownership,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Back garden and front garden,"40 m² (6,75 meter deep and 7 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
