header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hermelijn 7,7423 EK Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42687996-hermelijn-7/?navigateSource=resultlist,20220128_142912,"€ 350,000 kosten koper","€ 3,398    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1992,Living area103 m²Other space inside the building18 m²Exterior space attached to the building7 m²,103 m²,18 m²,7 m²,220 m²,427 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas Kombi Kompakt HRE (gas-fired combination boiler from 2014, to rent)",220 m²,Full ownership,Back garden and front garden,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
