header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Het Endhof 43,2685 GC Poeldijk        ,https://www.funda.nl/en/koop/poeldijk/appartement-42668567-het-endhof-43/?navigateSource=resultlist,20220129_013425,"€ 595,000 kosten koper","€ 4,917    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 199.82 per month,Galleried apartment (apartment),Resale property,2012,Accessible for seniors,Flat roof,Woningborg garantiecertificaat,Living area121 m²Exterior space attached to the building13 m²External storage space9 m²,121 m²,13 m²,9 m²,392 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,2nd floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Compact HRE (gas-fired combination boiler from 2012, in ownership)",Full ownership,"On navigable waterway, in residential district and unobstructed surrounding view",Built-in,Underground parking,Parking garage,Yes,Yes,Yes (€ 199.82 per month),Yes,Yes,Yes,no
