header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nova Zemblastraat 417,1013 RJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42590747-nova-zemblastraat-417/?navigateSource=resultlist,20220130_221543,"€ 530,000 kosten koper","€ 5,955    The asking price per m² (€ 530,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 131 per month,3 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building4 m²External storage space5 m²,89 m²,4 m²,5 m²,260 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-06-2035),Paid until 16-06-2035,In center and in residential district,Back garden,"20 m² (3 meter deep and 6,7 meter broad)",Located at the south,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
