header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Nieuw-Oost-Indië 160 A,2593 CB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88906264-laan-van-nieuw-oost-indie-160-a/?navigateSource=resultlist,20220131_222617,"€ 650,000 kosten koper","€ 4,483    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available immediately,€ 77.20 per month,Upstairs apartment (apartment),Resale property,1906-1930,Living area145 m²Exterior space attached to the building12 m²,145 m²,12 m²,472 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,2nd floor,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Full ownership,Alongside busy road and in residential district,Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 77.20 per month),Yes,Yes,Yes,no
