header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Lavastraat 13,8084 CL 't Harde        ,https://www.funda.nl/en/koop/t-harde/huis-42548111-lavastraat-13/?navigateSource=resultlist,20220129_190630,"€ 348,900 kosten koper","€ 2,791    The asking price per m² (€ 348,900) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1970,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area125 m²Other space inside the building21 m²Exterior space attached to the building37 m²,125 m²,21 m²,37 m²,219 m²,523 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Air conditioning, outdoor awning, skylight and optical fibre",C        What does this mean?,Roof insulation and double glazing,CH boiler and gas heater,CH boiler,"Gas-fired combination boiler from 2002, in ownership",219 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",78 m² (13 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Roof terrace present,Attached brick storage,Electricity and heating,Roof insulation,Carport and possibility for garage,Parking on private property and public parking,no
