header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Borghoutspark 36,5502 JZ Veldhoven        ,https://www.funda.nl/en/koop/veldhoven/huis-42512007-borghoutspark-36/?navigateSource=resultlist,20220127_201839,"€ 1,250,000 kosten koper","€ 4,085    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (306 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1940,Gable roof covered with roof tiles,Living area306 m²External storage space46 m²,306 m²,46 m²,"1,394 m²","1,220 m³",6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Alarm installation, skylight and flue",D        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",1.394 m²,Full ownership,Sheltered location and in residential district,Surrounded by garden,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
