header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Thomas de Grootstraat 24,8802 TN Franeker        ,https://www.funda.nl/en/koop/franeker/huis-42684095-thomas-de-grootstraat-24/?navigateSource=resultlist,20220129_094620,"€ 195,000 kosten koper","€ 1,560    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1970,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area125 m²Other space inside the building8 m²Exterior space attached to the building4 m²,125 m²,8 m²,4 m²,185 m²,375 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Skylight and mechanical ventilation,C        What does this mean?,"Partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",185 m² (part of parcel),Full ownership,In residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the north accessible via the rear,Attached brick storage,"Electricity, heating and running water",Public parking,no
