header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,error
Tolick 55,3828 HB Hoogland        ,https://www.funda.nl/en/koop/hoogland/huis-42654162-tolick-55/?navigateSource=resultlist,20220130_142033,"€ 425,000 kosten koper","€ 3,220    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1979,Gable roof covered with roof tiles,Living area132 m²External storage space8 m²,132 m²,8 m²,130 m²,441 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, passive ventilation system, sliding door and TV via cable",B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant HR combi (gas-fired combination boiler from 2019, in ownership)",130 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,48 m² (8 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached brick storage,no
