header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bert Haanstrastrook 119,2726 TM Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42678153-bert-haanstrastrook-119/?navigateSource=resultlist,20220128_025058,"€ 225,000 kosten koper","€ 2,679    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 50.00 per month,Maisonnette,Resale property,1979,With carpets and curtains,Gable roof covered with roof tiles,Living area84 m²Exterior space attached to the building4 m²External storage space4 m²,84 m²,4 m²,4 m²,270 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Eneco (2015, to rent)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Detached brick storage,Public parking,No,Yes,Yes (€ 50.00 per month),Yes,No,No,no
