header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Symphoniesingel 110 A,6218 AA Maastricht        ,https://www.funda.nl/en/koop/maastricht/appartement-42514458-symphoniesingel-110-a/?navigateSource=resultlist,20220127_232212,"€ 325,000 kosten koper","€ 3,869    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 140 per month,2 months,Available,Available in consultation,€ 139.66 per month,Residential property with shared street entrance (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building13 m²External storage space17 m²,84 m²,13 m²,17 m²,261 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,Elevator and mechanical ventilation,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2011, to rent)",Full ownership,Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Underground parking,Public parking and parking garage,Yes,No,Yes (€ 139.66 per month),Yes,No,Yes,no
