header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hunzestraat 71 H,1079 VV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686006-hunzestraat-71-h/?navigateSource=resultlist,20220130_230838,"€ 750,000 kosten koper","€ 9,740    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 100 per month,"January 19, 2022",Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1931-1944,Gable roof covered with roof tiles,Living area77 m²Other space inside the building2 m²Exterior space attached to the building17 m²External storage space15 m²,77 m²,2 m²,17 m²,15 m²,294 m³,3 rooms (2 bedrooms),1 story,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,"Mostly double glazed, energy efficient window and floor insulation",CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler from 2014, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"67 m² (11 meter deep and 6,06 meter broad)",Located at the east,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
