header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerkstraat 201 B,1017 GJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42438805-kerkstraat-201-b/?navigateSource=resultlist,20220130_235019,"€ 1,200,000 kosten koper","€ 7,692    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,275,000 kosten koper",€ 295 per month,4 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,Before 1906,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Gable roof covered with roof tiles,Living area156 m²Exterior space attached to the building6 m²,156 m²,6 m²,463 m³,5 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,3rd floor,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",Not required,Roof insulation and floor insulation,CH boiler,CH boiler,"Hr combi ketel (gas-fired combination boiler from 2021, in ownership)",Full ownership,In center and in residential district,Sun terrace,"6 m² (0,03 meter deep and 0,02 meter broad)",Located at the west,Roof terrace present,Public parking and resident's parking permits,No,Yes,Yes,Yes,Yes,Yes,no
