header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Type of parking facilities,error
Van Ostadelaan 37,1213 EH Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42555351-van-ostadelaan-37/?navigateSource=resultlist,20220127_225239,"€ 789,000 kosten koper","€ 7,660    The asking price per m² (€ 789,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 795,000 kosten koper",4 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1924,Combination roof covered with metal and roof tiles,Living area103 m²Other space inside the building11 m²Exterior space attached to the building6 m²,103 m²,11 m²,6 m²,198 m²,477 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Skylight, passive ventilation system, flue and TV via cable",F        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"2016, in ownership",198 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","52 m² (6,3 meter deep and 8,3 meter broad)",Balcony present,Parking on private property and public parking,no
