header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dronensingel 3 a,2411 GT Bodegraven        ,https://www.funda.nl/en/koop/bodegraven/appartement-42685005-dronensingel-3-a/?navigateSource=resultlist,20220130_122652,"€ 425,000 kosten koper","€ 4,126    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 20 per month,"January 18, 2022",Under offer,Available in consultation,€ 20.00 per month,Ground-floor apartment (apartment),Resale property,1998,Living area103 m²External storage space14 m²,103 m²,14 m²,353 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,Air conditioning and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and side garden,"60 m² (7,5 meter deep and 8 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Parking place,Yes,No,No,No,No,No,no
