header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Tweekapper I (Bouwnr. 737),4041 Kesteren        ,https://www.funda.nl/en/koop/kesteren/huis-42535100-tweekapper-i-bouwnr-737/?navigateSource=resultlist,20220130_130839,"€ 545,000 vrij op naam","€ 3,428    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2023,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area159 m²,159 m²,688 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",2 stories and a attic,"Balanced ventilation system, optical fibre and mechanical ventilation",A++            0.40What does this mean?,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,Geothermal heating,"Alongside a quiet road, alongside water, sheltered location and in residential district","Back garden, front garden and side garden","105 m² (10,5 meter deep and 10 meter broad)",Located at the southeast accessible via the rear,Attached brick garage,1 car,Electricity,"Roof insulation, double glazing, insulated walls and floor insulation",Parking on private property,no
