header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aagje Dekenlaan 12,1403 HH Bussum        ,https://www.funda.nl/en/koop/bussum/appartement-42682129-aagje-dekenlaan-12/?navigateSource=resultlist,20220128_092228,"€ 300,000 kosten koper","€ 4,286    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 94 per month,"January 27, 2022",Available,Available in consultation,€ 121.00 per month,Apartment with shared street entrance (apartment),Resale property,1964,Gable roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building8 m²External storage space6 m²,70 m²,8 m²,6 m²,227 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,3rd floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,Communal central heating,CH boiler,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 121.00 per month),Yes,Yes,Yes,no
