header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Wijnstraat 117 K7,3311 BT Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-88886804-wijnstraat-117-k7/?navigateSource=resultlist,20220127_215423,"€ 569,000 vrij op naam","€ 4,589    The asking price per m² (€ 569,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Maisonnette (apartment),124 m² residential surface area,5 rooms (2 bedrooms),434 m³,Not available,New property,2021,no
