header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amstelveenseweg 56 -2,1075 XH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539503-amstelveenseweg-56-2/?navigateSource=resultlist,20220130_144704,"€ 650,000 kosten koper","€ 8,442    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 108.00 per month,Upstairs apartment (apartment),Resale property,1911,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building5 m²,77 m²,5 m²,259 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Mechanical ventilation,B        What does this mean?,"Double glazing, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside park,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 108.00 per month),Yes,Yes,Yes,no
