header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Amerongseberg 51,3524 LM Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42537216-amerongseberg-51/?navigateSource=resultlist,20220129_182644,"€ 425,000 kosten koper","€ 4,167    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1991,Living area102 m²External storage space6 m²,102 m²,6 m²,118 m²,347 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, sliding door and TV via cable",C            1.46What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2006, in ownership",118 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-01-2040),"€ 11,34 per year with option to purchase",In residential district,Back garden and front garden,"46 m² (0,1 meter deep and 0,05 meter broad)",Located at the west accessible via the rear,Detached brick storage,Public parking,no
