header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Bretagnesingel 40,6666 XN Heteren        ,https://www.funda.nl/en/koop/heteren/huis-42533430-bretagnesingel-40/?navigateSource=resultlist,20220128_025926,"€ 319,500 kosten koper","€ 2,708    The asking price per m² (€ 319,500) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2001,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area118 m²External storage space8 m²,118 m²,8 m²,106 m²,375 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation, rolldown shutters, flue and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, wood heater and partial floor heating",CH boiler,"Nefit Smartline (gas-fired combination boiler from 2009, in ownership)",106 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"39 m² (7,4 meter deep and 5,3 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
