header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Bovenwielstraat 25,4105 HC Culemborg        ,https://www.funda.nl/en/koop/culemborg/huis-88034398-bovenwielstraat-25/?navigateSource=resultlist,20220128_082034,"€ 299,000 kosten koper","€ 2,960    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1990,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area101 m²Other space inside the building2 m²Exterior space attached to the building8 m²,101 m²,2 m²,8 m²,142 m²,356 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories and a loft,Skylight,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2011, in ownership)",142 m²,Full ownership,Back garden and front garden,48 m² (8 meter deep and 6 meter broad),Located at the west accessible via the rear,Attached wooden storage,Electricity,Parking on private property and public parking,no
