header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Burgemeester De Roocklaan 10,4611 LC Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/huis-42546169-burgemeester-de-roocklaan-10/?navigateSource=resultlist,20220129_010436,"€ 375,000 kosten koper","€ 2,467    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1932,Combination roof covered with roof tiles,Living area152 m²Exterior space attached to the building4 m²External storage space16 m²,152 m²,4 m²,16 m²,118 m²,535 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Passive ventilation system and TV via cable,F        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,Nefit (gas-fired combination boiler from 2012),118 m²,"Sheltered location, in center and in residential district",Back garden,44 m² (11 meter deep and 4 meter broad),Located at the northwest,Balcony present,Attached brick storage,Electricity and running water,No insulation,Paid parking and resident's parking permits,no
