header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Saffierlaan 42,3162 PL Rhoon        ,https://www.funda.nl/en/koop/rhoon/huis-41368283-saffierlaan-42/?navigateSource=resultlist,20220129_162539,"€ 375,000 kosten koper","€ 2,907    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2007,Gable roof covered with roof tiles,Living area129 m²External storage space7 m²,129 m²,7 m²,117 m²,405 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"2007, in ownership",117 m²,Full ownership,In residential district,Back garden and front garden,"43 m² (8,2 meter deep and 5,2 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
