header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Albert John Luthulistraat 16,1447 XE Purmerend        ,https://www.funda.nl/en/koop/purmerend/huis-42428797-albert-john-luthulistraat-16/?navigateSource=resultlist,20220129_160919,"€ 475,000 kosten koper","€ 3,345    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1993,Flat roof covered with asphalt roofing,Living area142 m²Other space inside the building27 m²External storage space7 m²,142 m²,27 m²,7 m²,144 m²,584 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,4 stories,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,144 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"52 m² (9,5 meter deep and 5,5 meter broad)",Located at the northwest,Detached wooden storage,Built-in,1 car,"Electrical door, electricity and running water",Parking on private property and public parking,no
