header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Frederikplein 329,3071 KS Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42672826-prins-frederikplein-329/?navigateSource=resultlist,20220125_220542,"€ 395,000 kosten koper","€ 3,950    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,€ 153.00 per month,Apartment with shared street entrance (apartment),Resale property,2002,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area100 m²External storage space5 m²,100 m²,5 m²,329 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2016, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  20-09-9202),"On navigable waterway, alongside water and unobstructed surrounding view",Balcony present and french balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 153.00 per month),Yes,Yes,Yes,no
