header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vrolikstraat 347 C,1092 TB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42521195-vrolikstraat-347-c/?navigateSource=resultlist,20220130_212841,"€ 640,000 kosten koper","€ 7,356    The asking price per m² (€ 640,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 185 per month,2 months,Sold under reservation,Available in consultation,€ 185.00 per month,Maisonnette (apartment),Resale property,1999,Flat roof covered with other,Living area87 m²Exterior space attached to the building13 m²External storage space4 m²,87 m²,13 m²,4 m²,278 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,4th floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2013, in ownership)",Municipal long-term lease,Paid until 16-01-2048,In residential district,Roof terrace present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 185.00 per month),Yes,Yes,Yes,no
