header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zijlsterraklaan 12,3544 ST Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42674053-zijlsterraklaan-12/?navigateSource=resultlist,20220131_163317,"€ 349,000 kosten koper","€ 4,155    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 155 per month,"January 19, 2022",Under offer,Available in consultation,€ 155.00 per month,Maisonnette (apartment),Resale property,1998,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building5 m²External storage space6 m²,84 m²,5 m²,6 m²,257 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,Mechanical ventilation and passive ventilation system,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and unobstructed surrounding view,Balcony present,Built-in,Parking place,Public parking,Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
