header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buitenweg 76,3602 PT Maarssen        ,https://www.funda.nl/en/koop/maarssen/appartement-42653306-buitenweg-76/?navigateSource=resultlist,20220129_181725,"€ 375,000 kosten koper","€ 5,515    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1991-2000,Accessible for seniors,Combination roof covered with asphalt roofing and roof tiles,Living area68 m²Exterior space attached to the building10 m²External storage space9 m²,68 m²,10 m²,9 m²,227 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Outdoor awning and mechanical ventilation,C            1.43What does this mean?,"Roof insulation, partly double glazed, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Bosch HR (gas-fired combination boiler from 2010, in ownership)",Full ownership,"Alongside park, alongside water, in residential district and unobstructed surrounding view",Roof terrace present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
