header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Czaar Peterplantsoen 4,1506 RD Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-41324812-czaar-peterplantsoen-4/?navigateSource=resultlist,20220127_232833,"€ 315,000 kosten koper","€ 3,316    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1910,Gable roof covered with roof tiles,Living area95 m²Other space inside the building5 m²Exterior space attached to the building21 m²,95 m²,5 m²,21 m²,83 m²,380 m³,5 rooms (4 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",2 stories and a attic,Skylight and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzera (gas-fired combination boiler from 2013, in ownership)",83 m²,Full ownership,Sheltered location and in residential district,Patio/atrium,"10 m² (4,1 meter deep and 2,49 meter broad)",Located at the north accessible via the rear,Roof terrace present and balcony present,Attached wooden storage,Paid parking and resident's parking permits,no
