header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Anton Petershof 22,1065 SL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42673637-anton-petershof-22/?navigateSource=resultlist,20220131_003851,"€ 475,000 kosten koper","€ 6,169    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1959,Listed building (national monument),Flat roof covered with asphalt roofing,Living area77 m²External storage space3 m²,77 m²,3 m²,85 m²,263 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,2 stories,Mechanical ventilation,E            2.04What does this mean?,Double glazing and floor insulation,CH boiler and partial floor heating,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2010, in ownership)",85 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Back garden,"45 m² (10,01 meter deep and 4,5 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Public parking and resident's parking permits,no
