header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Oldenhuis - kavel 1,7141 VM Groenlo        ,https://www.funda.nl/en/koop/groenlo/bouwgrond-42547036-oldenhuis-kavel-1/?navigateSource=resultlist,20220129_182900,"€ 265,000 vrij op naam",8 weeks,Available,Available in consultation,Building plot,694 m²,694 m²,Full ownership,In residential district,no
