header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Paradijsselpark 120,2904 PA Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/huis-88997110-paradijsselpark-120/?navigateSource=resultlist,20220128_025904,"€ 485,000 kosten koper","€ 3,464    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2000,With carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area140 m²Other space inside the building18 m²Exterior space attached to the building16 m²,140 m²,18 m²,16 m²,110 m²,485 m³,6 rooms (3 bedrooms),1 bathroom,Bath and shower,4 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",110 m²,"In wooded surroundings, in residential district and unobstructed surrounding view",Back garden and front garden,"45 m² (9,1 meter deep and 4,9 meter broad)",Located at the southeast,Balcony present,Built-in and parking place,3 cars,Electricity and running water,Parking on private property,no
