header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prattenburg 277,2036 SK Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42682256-prattenburg-277/?navigateSource=resultlist,20220130_134041,"€ 275,000 kosten koper","€ 3,986    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 313 per month,"January 28, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1980,Disabled access friendly and accessible for seniors,Flat roof,Living area69 m²Exterior space attached to the building10 m²External storage space6 m²,69 m²,10 m²,6 m²,224 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
