header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Morgentale 8,3155 NB Maasland        ,https://www.funda.nl/en/koop/maasland/huis-42695660-morgentale-8/?navigateSource=resultlist,20220129_094444,"€ 355,000 kosten koper","€ 2,983    The asking price per m² (€ 355,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,1978,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area119 m²Exterior space attached to the building14 m²External storage space19 m²,119 m²,14 m²,19 m²,124 m²,419 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and optical fibre,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2007, in ownership)",124 m²,Full ownership,In residential district,Back garden and front garden,"39 m² (7 meter deep and 5,6 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
