header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Hogendorpstraat 61,2515 NS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42524453-van-hogendorpstraat-61/?navigateSource=resultlist,20220131_212519,"€ 425,000 kosten koper","€ 3,728    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 168.00 per month,Residential property with shared street entrance (apartment),Resale property,1932,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area114 m²Exterior space attached to the building4 m²,114 m²,4 m²,420 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,Passive ventilation system and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 168.00 per month),Yes,Yes,Yes,no
