header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kamperstraat 11 J,8011 LJ Zwolle        ,https://www.funda.nl/en/koop/zwolle/appartement-42662035-kamperstraat-11-j/?navigateSource=resultlist,20220129_190119,"€ 309,000 kosten koper","€ 5,618    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 65.58 per month,Upstairs apartment (apartment),Resale property,2015,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area55 m²,55 m²,197 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,3 stories,3rd floor,Skylight and mechanical ventilation,Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2015, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, in center and unobstructed surrounding view",Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 65.58 per month),Yes,Yes,Yes,no
