header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hollandsch Diep 169,1509 XE Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42547161-hollandsch-diep-169/?navigateSource=resultlist,20220129_010233,"€ 325,000 kosten koper","€ 3,125    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 247.30 per month,Maisonnette (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area104 m²Exterior space attached to the building23 m²External storage space7 m²,104 m²,23 m²,7 m²,340 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,Mechanical ventilation and TV via cable,F            2.48What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,18 m² (3 meter deep and 6 meter broad),Located at the south,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 247.30 per month),Yes,Yes,Yes,no
