header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Piet Heinstraat 12,3752 CW Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-42665924-piet-heinstraat-12/?navigateSource=resultlist,20220129_083921,"€ 418,000 kosten koper","€ 3,603    The asking price per m² (€ 418,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1955,Gable roof covered with roof tiles,Living area116 m²External storage space12 m²,116 m²,12 m²,222 m²,428 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, optical fibre, mechanical ventilation and rolldown shutters",D            1.89What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2010, in ownership)",222 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Detached brick storage,Electricity,Parking on private property,no
