header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 382 (Bouwnr. 382),6709 TM Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-41380087-bouwnummer-382-bouwnr-382/?navigateSource=resultlist,20220129_031403,"€ 589,500 vrij op naam","€ 3,509    The asking price per m² (€ 589,500) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Desirable residence/villa, double house",New property,2022,Living area168 m²,168 m²,299 m²,641 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,299 m²,Full ownership,Back garden,"154 m² (16,18 meter deep and 9,5 meter broad)",Located at the west,no
