header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Castorweg 226,7557 KP Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/appartement-42670830-castorweg-226/?navigateSource=resultlist,20220129_172809,"€ 140,000 kosten koper","€ 2,333    The asking price per m² (€ 140,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Apartment with shared street entrance,Resale property,1964,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area60 m²Exterior space attached to the building4 m²External storage space17 m²,60 m²,4 m²,17 m²,200 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Passive ventilation system,G        What does this mean?,"Roof insulation, partly double glazed and insulated walls",Gas heaters,Electrical boiler,Full ownership,"Alongside a quiet road, in residential district and freestanding location",Balcony present,Built-in,Electricity,No insulation,Public parking,No,No,No,No,No,No,no
