header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Michelangelostraat 38 III,1077 CD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88989671-michelangelostraat-38-iii/?navigateSource=resultlist,20220130_231216,"€ 995,000 kosten koper","€ 8,432    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 235 per month,2 months,Sold under reservation,Available in consultation,€ 235.00 per month,Upstairs apartment (apartment),Resale property,1930,Living area118 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space17 m²,118 m²,1 m²,6 m²,17 m²,382 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,4th floor,"Air conditioning, outdoor awning, mechanical ventilation and TV via cable",Not available,Double glazing and floor insulation,CH boiler,CH boiler,"Combi (gas-fired combination boiler from 2015, in ownership)",Municipal ownership encumbered with long-term leaset,€ 1.516 per year,In residential district,Balcony present,Built-in,Electricity,Double glazing,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 235.00 per month),Yes,Yes,Yes,no
