header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hendrik Mandestraat 27,5645 EL Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42544253-hendrik-mandestraat-27/?navigateSource=resultlist,20220201_012837,"€ 359,000 kosten koper","€ 3,095    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1959,Gable roof covered with roof tiles,Living area116 m²External storage space8 m²,116 m²,8 m²,224 m²,430 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Steam cabin,2 stories and a loft,Air conditioning,F        What does this mean?,Double glazing,CH boiler and partial floor heating,CH boiler,Nefit (gas-fired from 2006),224 m²,Full ownership,Back garden,72 m² (12 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
