header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
De Roerdomp Pelikaan CP2,5811 BP Castenray        ,https://www.funda.nl/en/koop/castenray/huis-41103348-de-roerdomp-pelikaan-cp2/?navigateSource=resultlist,20220129_065642,"€ 369,000 vrij op naam","€ 3,295    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",New property,2021,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area112 m²Other space inside the building18 m²,112 m²,18 m²,368 m²,541 m³,3 rooms (2 bedrooms),1 separate toilet,2 stories,"Mechanical ventilation, passive ventilation system and sliding door",A++        What does this mean?,Completely insulated,Complete floor heating and heat pump,368 m²,Full ownership,Back garden and side garden,"165 m² (16,5 meter deep and 10 meter broad)",Located at the west accessible via the rear,Built-in,"Electricity, heating and running water",Parking on private property,no
