header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Koningin Julianastraat 12,9251 GT Burgum        ,https://www.funda.nl/en/koop/burgum/huis-42676029-koningin-julianastraat-12/?navigateSource=resultlist,20220130_133041,"€ 375,000 kosten koper","€ 3,571    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1949,Gable roof covered with roof tiles,Living area105 m²Other space inside the building6 m²External storage space31 m²,105 m²,6 m²,31 m²,703 m²,405 m³,4 rooms,1 bathroom and 1 separate toilet,Shower,2 stories,Flue,G        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",703 m²,Full ownership,Alongside a quiet road and sheltered location,"Back garden, front garden and side garden",230 m² (23 meter deep and 10 meter broad),Located at the north accessible via the rear,French balcony present,Detached brick garage,1 car,Electricity,No cavity wall,Parking on private property and public parking,no
