header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Dotterbloemkreek 51,2353 JA Leiderdorp        ,https://www.funda.nl/en/koop/leiderdorp/huis-42583122-dotterbloemkreek-51/?navigateSource=resultlist,20220130_143404,"€ 699,000 kosten koper","€ 3,622    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (193 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,1977,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area193 m²Other space inside the building23 m²Exterior space attached to the building6 m²,193 m²,23 m²,6 m²,240 m²,661 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation, passive ventilation system, flue, sliding door and TV via cable",C        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2005, in ownership)",240 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden and patio/atrium,"104 m² (14,5 meter deep and 7,17 meter broad)",Located at the east,Balcony present,Built-in,Electricity,Built-in,1 car,Electricity,Public parking,no
