header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kattenburgerhof 31,1018 KD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42545454-kattenburgerhof-31/?navigateSource=resultlist,20220128_063007,"€ 565,000 kosten koper","€ 6,807    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 122.94 per month,Ground-floor apartment (apartment),Resale property,1975,Living area83 m²External storage space8 m²,83 m²,8 m²,303 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,TV via cable and solar panels,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2053),Paid until 31-12-2053,In residential district,Back garden,56 m² (7 meter deep and 8 meter broad),Located at the southeast accessible via the rear,Built-in,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 122.94 per month),Yes,Yes,Yes,no
