header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Ben van Meerendonkstraat 158,1087 LN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42682722-ben-van-meerendonkstraat-158/?navigateSource=resultlist,20220130_210441,"€ 839,000 kosten koper","€ 4,740    The asking price per m² (€ 839,000) is calculated by dividing the asking price of the home by the living area (177 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 57 per month,"January 29, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,2010,Flat roof covered with asphalt roofing,Living area177 m²Exterior space attached to the building12 m²External storage space5 m²,177 m²,12 m²,5 m²,140 m²,632 m³,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,Mechanical ventilation and sliding door,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,140 m²,Municipal long-term lease (end date of long-term lease:  15-03-2058),Paid until 15-03-2058,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"62 m² (12 meter deep and 5,2 meter broad)",Located at the southwest,Roof terrace present,Storage box,Underground parking and parking place,Parking on gated property,no
