header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Tweekapper met garage type D2 (Bouwnr. 212),4691 MA Tholen        ,https://www.funda.nl/en/koop/tholen/huis-88974331-tweekapper-met-garage-type-d2-bouwnr-212/?navigateSource=resultlist,20220130_120355,"€ 456,000 vrij op naam","€ 3,123    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 456,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,SWK garantiecertificaat,Living area146 m²Other space inside the building16 m²,146 m²,16 m²,294 m²,643 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Balanced ventilation system and TV via cable,A        What does this mean?,Completely insulated,Heat pump,Geothermal heating,294 m²,Full ownership,In residential district,Back garden and front garden,Attached brick garage,1 car,Electricity,Completely insulated,Parking on private property and public parking,no
