header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Noord IJsseldijk kavel Suus,3402 PH IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/bouwgrond-42598270-noord-ijsseldijk-kavel-suus/?navigateSource=resultlist,20220130_143604,"€ 525,000 vrij op naam",3 months,Sold under reservation,Available in consultation,Building plot,"2,695 m²",2.695 m²,Full ownership,"Outside the built-up area, rural, freestanding location and unobstructed surrounding view",no
