header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Walcheren 6,3524 ZT Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88900874-walcheren-6/?navigateSource=resultlist,20220131_153330,"€ 249,000 kosten koper","€ 4,980    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 91.56 per month,Apartment with shared street entrance (apartment),Resale property,1983,Gable roof covered with roof tiles,Living area50 m²Exterior space attached to the building4 m²External storage space3 m²,50 m²,4 m²,3 m²,160 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2015, in ownership",Long-term lease,Bought off for eternity,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Public parking,No,No,Yes (€ 91.56 per month),No,Yes,No,no
