header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Donkvaart 5 C 7,4811 MB Breda        ,https://www.funda.nl/en/koop/breda/appartement-42545400-donkvaart-5-c-7/?navigateSource=resultlist,20220129_044358,"€ 285,000 kosten koper","€ 4,191    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 148.00 per month,Galleried apartment (apartment),Resale property,2005,Flat roof,Living area68 m²Exterior space attached to the building10 m²,68 m²,10 m²,223 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,3 stories,3rd floor,"Elevator, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Agpo Econfort (gas-fired combination boiler from 2005, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in center,Sun terrace,Balcony present,Parking place,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 148.00 per month),Yes,Yes,Yes,no
