header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Violenstraat 9,3551 BA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42677350-violenstraat-9/?navigateSource=resultlist,20220131_163540,"€ 550,000 kosten koper","€ 5,500    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1920,Flat roof covered with asphalt roofing,Living area100 m²,100 m²,69 m²,356 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2021, in ownership)",69 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"22 m² (7,59 meter deep and 4,22 meter broad)",Located at the southeast,Paid parking,no
