header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Moezeldreef 261,3561 GC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88043739-moezeldreef-261/?navigateSource=resultlist,20220131_162031,"€ 279,000 kosten koper","€ 3,875    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 217.00 per month,Apartment with shared street entrance (apartment),Resale property,1960-1970,Flat roof,Living area72 m²Exterior space attached to the building7 m²External storage space6 m²,72 m²,7 m²,6 m²,238 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired from 2021, in ownership)",Full ownership,Full ownership,Alongside busy road and in residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 217.00 per month),Yes,Yes,Yes,no
