header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Laan van Welgelegen 65,4251 KK Werkendam        ,https://www.funda.nl/en/koop/werkendam/huis-88978209-laan-van-welgelegen-65/?navigateSource=resultlist,20220127_201727,"€ 300,000 kosten koper","€ 2,804    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, staggered",Resale property,1984,Gable roof covered with roof tiles,Living area107 m²External storage space10 m²,107 m²,10 m²,127 m²,354 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, skylight, rolldown shutters and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",127 m²,Full ownership,In residential district,Back garden,Detached wooden storage,Public parking,no
