header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Industrieweg 88,7061 AV Terborg        ,https://www.funda.nl/en/koop/terborg/appartement-42675481-industrieweg-88/?navigateSource=resultlist,20220129_194155,"€ 250,000 kosten koper","€ 2,717    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 231 per month,3 weeks,Under offer,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1998,Partly furnished with carpets and curtains,Flat roof,Living area92 m²Exterior space attached to the building21 m²External storage space8 m²,92 m²,21 m²,8 m²,300 m³,3 rooms (2 bedrooms),1 separate toilet,4 stories,1st floor,Optical fibre and elevator,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2013, in ownership)",Full ownership,Full ownership,Full ownership,Alongside a quiet road and in center,Sun terrace,"11 m² (3,5 meter deep and 3 meter broad)",Located at the south,Roof terrace present,Built-in,Electricity,Garage and built-in,1 car,Electrical door,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
